7
6
3
9
15
12
1
7
1
18
7
18
8
0
1
11
12
17
2
11
3
6
11
9
18
14
15
7
19
18
8
17
2
11
17
18
2
6
16
2
1
17
15
15
5
15
5
18
5
7
7
13
19
18
4
17
13
11
16
9
3
18
2
6
0
18
2
9
13
10
1
11
1
2
5
10
14
9
9
11
10
10
12
2
19
17
8
11
13
4
0
11
16
2
17
10
15
17
5
9
18
19
1
11
1
9
2
7
13
2
16
8
1
9
13
4
16
14
10
6
19
13
14
11
1
17
2
18
1
2
5
4
1
15
5
7
8
17
10
4
15
18
15
14
5
18
17
2
15
8
1
2
1
15
19
2
13
7
3
12
5
7
16
18
3
2
4
4
11
10
16
14
19
18
1
18
16
9
12
7
1
17
8
15
1
11
0
14
5
14
14
18
10
11
16
11
19
17
8
12
1
9
17
17
2
9
13
11
1
13
10
1
1
12
19
7
10
4
0
7
12
0
3
11
17
17
16
15
5
13
11
1
2
12
10
7
17
4
0
18
1
0
7
19
8
17
13
15
1
13
3
1
14
12
8
7
9
4
15
18
18
2
18
19
3
17
5
15
15
9
1
15
4
18
2
4
1
12
2
7
15
7
3
13
8
15
2
18
19
4
9
7
15
10
3
17
10
4
8
0
9
11
2
6
16
11
13
11
12
9
1
0
5
15
3
9
8
12
9
11
10
7
3
0
15
12
10
7
5
4
7
2
5
5
16
18
15
11
4
12
16
7
15
17
16
9
7
12
17
19
16
9
8
11
15
9
5
9
1
13
14
17
15
15
15
12
1
0
1
4
1
19
15
4
16
12
5
11
14
18
3
12
1
4
16
12
8
11
2
15
14
12
8
17
1
2
5
9
1
6
14
2
4
18
8
7
1
18
1
11
14
11
15
4
2
17
9
18
18
11
15
2
15
11
16
7
19
6
16
13
2
2
12
7
3
13
19
18
16
17
13
15
15
9
1
17
3
9
12
2
1
10
8
6
1
9
17
12
13
5
16
4
13
18
13
2
9
11
3
17
1
11
1
6
5
9
15
12
15
7
5
4
15
11
1
17
8
11
0
6
7
9
9
12
13
7
7
11
2
17
15
18
5
18
8
11
0
9
9
17
9
9
5
18
7
12
8
17
15
6
16
11
19
18
13
11
13
18
2
18
14
18
5
9
0
9
0
18
9
17
5
4
10
18
7
17
7
2
12
7
16
12
1
9
8
12
1
7
18
17
9
18
19
12
4
2
16
11
12
4
14
17
1
9
1
17
16
6
2
18
16
7
10
11
2
4
11
9
9
11
15
12
0
9
5
11
13
2
2
11
15
18
8
6
1
18
3
2
16
9
3
9
10
7
18
17
3
11
1
12
8
11
8
2
15
5
4
18
5
17
1
18
19
6
15
12
15
9
1
6
19
9
12
7
9
7
9
18
9
2
14
11
7
18
15
4
10
12
0
17
2
18
10
18
19
18
10
18
10
6
13
9
2
12
1
7
1
4
1
7
4
0
3
11
12
17
19
4
14
6
5
9
16
12
5
7
9
4
9
7
4
0
10
11
3
17
3
15
5
6
1
9
17
12
14
7
12
4
16
8
1
2
8
11
19
17
5
4
15
4
15
7
14
6
5
2
5
2
1
2
5
4
3
6
15
6
15
9
5
11
19
7
8
11
15
4
17
6
5
2
8
17
0
4
3
9
17
7
7
17
18
7
4
11
12
18
2
17
18
9
1
6
4
9
7
2
16
6
2
7
13
17
8
4
2
11
17
4
19
7
16
18
0
11
3
7
16
9
1
9
0
7
16
12
14
7
2
17
10
11
3
9
15
17
15
6
3
11
3
2
14
17
7
9
16
9
5
7
1
11
7
2
3
18
12
7
5
4
3
6
0
4
